what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466785736891
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1466785775634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466785778944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466785784591
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466785789637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1466785806971
error,log,,,"Error",1466785811741
error,log,,,"Error",1466785811841
error,log,,,"Error",1466785811842
error,log,,,"Error",1466785811844
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1466785811951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1466785829053
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466785832233
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1466785833965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466785838072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466785843863
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466785844637
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466785844744
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1466785845313
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466785845386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466785847698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466785852640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466785858923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466785859035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1466785871707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1466785881480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466785888674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466785957258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466785959862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466785968039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466785972106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466785972295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466785982384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786003132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466786005203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786017419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786025638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466786026693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466786040871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786048969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786056195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466786061355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786066088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786118075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466786125981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786129898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786130077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466786137759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786142085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786145450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466786146383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786152122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786162524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466786167888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466786216116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466786216359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466786216573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466786216756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466786217174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466786228740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786237968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786238160
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466786243954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1466786249629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786252450
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1466786255161
error,log,,,"Error",1466786255166
error,log,,,"Error",1466786291896
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1466786292409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786301628
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466786308965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786313032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786314063
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1466786319323
error,log,,,"Error",1466786319326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786329764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786330630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786335335
error,log,,,"Error",1466786358546
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1466786358870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786362170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786369491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786371928
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466786372180
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1466786372568
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1466786381084
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1466786385290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786428128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786451994
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466786491127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786495225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786496027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1466786497733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786501157
error,log,,,"Error",1466786502026
error,log,,,"Error",1466786543397
error,log,,,"Error",1466786543399
error,log,,,"Error",1466786543409
error,log,,,"Error",1466786543436
error,log,,,"Error",1466786543437
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1466786543794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786548465
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1466786550155
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1466786553463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1466786565963
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1466786568031
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466786570898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466786576520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466786580621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786582201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466786589428
